  QueueTimes | ServiceTimes | SojournTimes
       0.055 |        0.035 |        0.090
       0.074 |        0.061 |        0.135
       0.057 |        0.039 |        0.096
       0.056 |        0.052 |        0.109
       0.055 |        0.050 |        0.104
       0.068 |        0.035 |        0.103
       0.054 |        0.051 |        0.106
       0.056 |        0.041 |        0.097
       0.055 |        0.040 |        0.095
       0.056 |        0.046 |        0.102
       0.056 |        0.358 |        0.414
       0.071 |        0.045 |        0.117
       0.056 |        0.035 |        0.091
       0.056 |        0.051 |        0.107
       0.107 |        0.036 |        0.143
       0.054 |        0.042 |        0.096
       0.055 |        0.190 |        0.245
       0.055 |        0.040 |        0.095
       0.055 |        0.041 |        0.096
       0.054 |        0.037 |        0.092
       0.057 |        0.035 |        0.092
       0.072 |        0.049 |        0.121
       0.073 |        0.045 |        0.118
       0.072 |        0.044 |        0.116
       0.071 |        0.046 |        0.117
       0.072 |        0.051 |        0.123
       0.072 |        0.061 |        0.134
       0.071 |        0.041 |        0.112
       0.074 |        0.041 |        0.115
       0.072 |        0.047 |        0.119
       0.056 |        0.034 |        0.091
       0.132 |        0.049 |        0.181
       0.056 |        0.054 |        0.110
       0.085 |        0.048 |        0.133
       0.054 |        0.161 |        0.215
       0.090 |        0.052 |        0.142
       0.055 |        0.043 |        0.098
       0.057 |        0.034 |        0.091
       0.055 |        0.032 |        0.087
       0.073 |        0.057 |        0.130
       0.072 |        0.048 |        0.120
       0.101 |        0.046 |        0.147
       0.071 |        0.050 |        0.121
       0.056 |        0.056 |        0.112
       0.055 |        0.039 |        0.095
       0.056 |        0.042 |        0.098
       0.056 |        0.048 |        0.104
       0.057 |        0.051 |        0.108
       0.055 |        0.048 |        0.103
       0.055 |        0.048 |        0.103
       0.056 |        0.044 |        0.099
       0.073 |        0.051 |        0.123
       0.055 |        0.045 |        0.101
       0.056 |        0.045 |        0.101
       0.072 |        0.056 |        0.128
       0.056 |        0.043 |        0.099
       0.055 |        0.037 |        0.092
       0.056 |        0.051 |        0.107
       0.056 |        0.037 |        0.093
       0.056 |        0.032 |        0.088
       0.072 |        0.058 |        0.131
       0.072 |        0.042 |        0.114
       0.071 |        0.041 |        0.113
       0.056 |        0.057 |        0.113
       0.056 |        0.032 |        0.088
       0.072 |        0.056 |        0.128
       0.056 |        0.054 |        0.110
       0.076 |        0.033 |        0.109
       0.057 |        0.032 |        0.089
       0.055 |        0.038 |        0.093
       0.055 |        0.047 |        0.102
       0.054 |        0.048 |        0.102
       0.054 |        0.043 |        0.097
       0.054 |        0.034 |        0.088
       0.055 |        0.199 |        0.255
       0.054 |        0.043 |        0.097
       0.063 |        0.046 |        0.109
       0.057 |        0.045 |        0.102
       0.057 |        0.051 |        0.108
       0.072 |        0.034 |        0.106
       0.055 |        0.050 |        0.105
       0.055 |        0.037 |        0.092
       0.056 |        0.044 |        0.100
       0.072 |        0.047 |        0.119
       0.055 |        0.046 |        0.102
       0.055 |        0.042 |        0.097
       0.055 |        0.048 |        0.103
       0.108 |        0.049 |        0.157
       0.054 |        0.042 |        0.097
       0.054 |        0.042 |        0.096
       0.057 |        0.035 |        0.093
       0.027 |        0.031 |        0.058
       0.136 |        0.039 |        0.174
       0.135 |        0.056 |        0.192
       0.055 |        0.037 |        0.092
       0.055 |        0.039 |        0.094
       0.055 |        0.044 |        0.099
       0.056 |        0.036 |        0.091
       0.056 |        0.049 |        0.105
       0.055 |        0.039 |        0.094
       0.056 |        0.037 |        0.093
       0.056 |        0.052 |        0.108
       0.055 |        0.038 |        0.093
       0.054 |        0.042 |        0.096
       0.068 |        0.043 |        0.110
       0.055 |        0.038 |        0.092
       0.054 |        0.040 |        0.094
       0.054 |        0.032 |        0.086
       0.075 |        0.031 |        0.106
       0.055 |        0.040 |        0.095
       0.055 |        0.036 |        0.091
       0.071 |        0.055 |        0.126
       0.072 |        0.057 |        0.129
       0.086 |        0.056 |        0.142
       0.092 |        0.037 |        0.129
       0.123 |        0.047 |        0.170
       0.055 |        0.048 |        0.103
       0.055 |        0.189 |        0.244
       0.054 |        0.148 |        0.202
       0.056 |        0.033 |        0.089
       0.057 |        0.049 |        0.106
       0.056 |        0.053 |        0.109
       0.056 |        0.046 |        0.102
       0.054 |        0.031 |        0.085
       0.057 |        0.049 |        0.106
       0.072 |        0.042 |        0.114
       0.056 |        0.032 |        0.088
       0.072 |        0.044 |        0.116
       0.056 |        0.035 |        0.091
       0.088 |        0.048 |        0.137
       0.057 |        0.032 |        0.089
       0.056 |        0.040 |        0.097
       0.072 |        0.068 |        0.139
       0.072 |        0.055 |        0.128
       0.055 |        0.037 |        0.093
       0.056 |        0.046 |        0.101
       0.056 |        0.048 |        0.104
       0.056 |        0.046 |        0.102
       0.054 |        0.047 |        0.102
       0.055 |        0.033 |        0.089
       0.056 |        0.045 |        0.102
       0.057 |        0.047 |        0.103
       0.056 |        0.037 |        0.093
       0.055 |        0.043 |        0.098
       0.055 |        0.179 |        0.233
       0.055 |        0.058 |        0.113
       0.056 |        0.038 |        0.094
       0.056 |        0.055 |        0.110
       0.055 |        0.031 |        0.087
       0.056 |        0.039 |        0.095
       0.054 |        0.046 |        0.100
       0.057 |        0.052 |        0.109
       0.071 |        0.055 |        0.127
       0.072 |        0.055 |        0.127
       0.055 |        0.036 |        0.091
       0.140 |        0.041 |        0.181
       0.057 |        0.041 |        0.099
       0.073 |        0.046 |        0.119
       0.072 |        0.051 |        0.122
       0.072 |        0.044 |        0.117
       0.071 |        0.061 |        0.132
       0.057 |        0.047 |        0.104
       0.056 |        0.035 |        0.091
       0.056 |        0.034 |        0.090
       0.085 |        0.040 |        0.125
       0.056 |        0.036 |        0.091
       0.073 |        0.057 |        0.130
       0.071 |        0.053 |        0.124
       0.071 |        0.052 |        0.123
       0.073 |        0.054 |        0.126
       0.056 |        0.042 |        0.098
       0.070 |        0.041 |        0.112
       0.108 |        0.060 |        0.168
       0.072 |        0.053 |        0.125
       0.056 |        0.052 |        0.107
       0.056 |        0.040 |        0.097
       0.055 |        0.040 |        0.095
       0.073 |        0.049 |        0.122
       0.072 |        0.053 |        0.124
       0.071 |        0.061 |        0.132
       0.055 |        0.037 |        0.093
       0.056 |        0.044 |        0.100
       0.056 |        0.047 |        0.103
       0.056 |        0.045 |        0.101
       0.055 |        0.043 |        0.098
       0.055 |        0.038 |        0.093
       0.083 |        0.053 |        0.136
       0.055 |        0.035 |        0.089
       0.054 |        0.046 |        0.101
       0.055 |        0.046 |        0.101
       0.054 |        0.053 |        0.107
       0.056 |        0.193 |        0.250
       0.056 |        0.035 |        0.091
       0.056 |        0.051 |        0.107
       0.071 |        0.058 |        0.130
       0.072 |        0.045 |        0.117
       0.055 |        0.045 |        0.100
       0.056 |        0.037 |        0.093
       0.102 |        0.054 |        0.156
       0.057 |        0.034 |        0.091
       0.071 |        0.059 |        0.130
       0.054 |        0.047 |        0.101
       0.055 |        0.037 |        0.093
       0.056 |        0.034 |        0.090
       0.055 |        0.038 |        0.093
       0.055 |        0.034 |        0.088
       0.073 |        0.033 |        0.106
       0.057 |        0.034 |        0.091
       0.055 |        0.041 |        0.097
       0.055 |        0.047 |        0.102
       0.073 |        0.045 |        0.119
       0.072 |        0.053 |        0.124
       0.073 |        0.042 |        0.115
       0.056 |        0.046 |        0.102
       0.072 |        0.049 |        0.121
       0.073 |        0.041 |        0.114
       0.056 |        0.049 |        0.105
       0.056 |        0.038 |        0.094
       0.058 |        0.043 |        0.101
       0.054 |        0.035 |        0.090
       0.158 |        0.056 |        0.214
       0.054 |        0.048 |        0.102
       0.056 |        0.041 |        0.098
       0.056 |        0.042 |        0.098
       0.056 |        0.034 |        0.090
